UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
8829,L77484,L,302.0693362035059,312.0783962572626,1414.2411567848117,28.95503871336392,142,0,0,0,0,0,0
8830,L36295,L,301.57390912818937,310.97542890176527,1261.1343717057096,25.962098149971563,163,1,0,0,1,0,0
8831,L48131,L,297.41425253559095,307.35280685467046,1525.909520314853,69.99389572375037,44,1,0,0,1,0,0
8832,L54893,L,299.66053902542893,309.0215841746262,1657.3690171621809,43.0896974668738,222,1,1,0,0,0,0
8833,M21924,M,304.24664102656203,315.608352482788,1442.6821323737772,45.48506637665676,163,0,0,0,0,0,0
8834,M20851,M,298.9912982921195,309.7083584443749,1420.8455786880315,46.42167453307036,71,0,0,0,0,0,0
8835,H17734,H,298.6507589512866,308.4759901119858,1678.4553726544186,47.7188522232306,168,0,0,0,0,0,0
8836,L52681,L,300.341151162954,310.15168307990126,1562.7435250318586,48.989989872368334,80,0,0,0,0,0,0
8837,M15293,M,299.0629601414799,309.1551343097192,1738.043916047016,47.76457227037776,123,0,0,0,0,0,0
8838,M63203,M,298.4125908409955,308.4070506021234,1516.0802743027375,51.2702023858672,204,1,1,0,0,0,0
8839,H23820,H,299.0334332114048,308.07649703209563,1522.6637193234142,41.67391271641258,72,0,0,0,0,0,0
8840,L77827,L,302.86401934273727,310.9632452143523,1644.4829510856184,50.72224731298158,232,1,1,0,0,1,0
8841,M57163,M,299.72676261704487,308.92906195060385,1485.1371836528874,58.9198647230296,103,1,0,0,1,0,0
8842,H22391,H,297.3438499344905,307.2153324438255,1524.719601791475,41.95915772720408,131,0,0,0,0,0,0
8843,L51970,L,296.97650692382365,306.2386737261062,1257.8701262960203,44.80785509508543,48,0,0,0,0,0,0
8844,H56823,H,304.41360986410893,315.2329478945045,1673.7703823189624,34.201895840179034,193,0,0,0,0,0,0
8845,L40796,L,299.5533312611318,309.3241781252311,1539.0874148137686,38.35172974423825,230,1,1,0,0,0,0
8846,M93127,M,300.86915700193083,312.74273057695945,1489.2623900328804,43.528529395795616,47,0,0,0,0,0,0
8847,H46389,H,298.4572455473208,307.8957512890916,1590.7345007878812,36.10766059127443,106,0,0,0,0,0,0
8848,M13352,M,300.64197193854284,310.7826887372444,1381.853891328495,40.92478708441056,98,0,0,0,0,0,0
8849,L93598,L,302.91865930320307,312.62979754703326,1444.8621441935372,43.413279828463175,217,1,1,0,0,0,0
8850,L38172,L,298.6954736325125,309.13525169024734,1555.3335573294976,55.20622748539655,85,0,0,0,0,0,0
8851,H20937,H,300.91717355989715,311.9829246888942,1504.4026161411523,31.362075007500657,180,0,0,0,0,0,0
8852,L90138,L,297.18850744821924,307.7967884071463,1544.66315318408,44.20163052433024,42,0,0,0,0,0,0
8853,L98672,L,304.0457322367336,312.0149359672675,1524.9303784174265,33.95835432765512,167,0,0,0,0,0,0
8854,M76481,M,300.5370718604892,311.036933470962,1563.0543216263015,47.6603631415084,106,0,0,0,0,0,0
8855,L95348,L,299.17441231129544,308.1635341690144,1367.9197638210455,48.45499435975641,69,0,0,0,0,0,0
8856,L83509,L,299.4042517534277,309.0944825750114,1627.8144802172155,56.7746127214368,234,1,1,0,1,1,0
8857,L33552,L,298.97992365097133,309.66925283780864,1451.6113745880773,35.743119307725905,204,1,1,0,0,0,0
8858,L24118,L,299.082189671753,307.9624287633379,1505.7732462515476,41.455593846390286,12,0,0,0,0,0,0
8859,M21290,M,295.1050097153007,306.26095772278575,1439.9224224473835,48.04060070989182,18,0,0,0,0,0,0
8860,M35123,M,299.8040685358065,309.45068263625524,1471.2594779247038,46.58636970264524,107,0,0,0,0,0,0
8861,M91919,M,299.7202426387886,311.8911800117067,1522.909393606208,15.122009247109863,67,1,0,0,1,0,0
8862,H69551,H,300.97732307452094,311.0460009003147,1573.5168714056572,33.12553327510902,229,0,1,0,0,0,0
8863,H62136,H,298.95371250711696,310.6590552497688,1590.1231086194375,45.701164224888686,203,1,1,0,0,0,0
8864,M73886,M,298.457927371718,309.65560659625146,1543.2511285827718,37.90204145762559,197,0,0,0,0,0,0
8865,L85902,L,299.9844501110941,309.3733450290396,1440.4204889312246,48.114511513486974,72,0,0,0,0,0,0
8866,M77333,M,296.77526376381905,305.47357303618554,1536.944644762159,50.42074086051998,3,0,0,0,0,0,0
8867,L54016,L,300.2868463750692,310.4004737363067,1524.0289346597726,37.86509534621593,226,1,1,0,0,0,0
8868,M31427,M,296.2763614809565,305.6937183624344,1505.9065115248509,46.00823210325953,201,0,1,0,0,0,0
8869,M12257,M,302.2416372976616,313.82135607774865,1553.4223305956757,54.56141904284468,6,0,0,0,0,0,0
8870,L77733,L,301.36853991132153,311.1216807396489,1372.4242429917151,50.185034301847104,83,0,0,0,0,0,0
8871,H18222,H,298.147628247152,307.84722428863324,1297.3080069629332,32.293528741978875,41,0,0,0,0,0,0
8872,L35187,L,301.3222760266761,309.92637756593905,1618.9999221488613,38.14866546789116,143,0,0,0,0,0,0
8873,M89688,M,300.22302844850776,310.64224546158755,1486.8626209883778,40.27480653052096,81,0,0,0,0,0,0
8874,L30781,L,297.9819795378303,306.8077572558835,1541.5928508783977,30.647740198302756,26,0,0,0,0,0,0
8875,H21004,H,295.9542476855418,306.3966845984225,1413.243433307455,50.699944146699465,86,0,0,0,0,0,0
8876,L67600,L,300.6328713668529,311.2129630933509,1626.2224212002131,33.55044452750144,133,0,0,0,0,0,0
8877,L35515,L,298.4114363057299,307.6617611937556,1535.0079217215657,38.98575716602379,195,0,0,0,0,0,0
8878,L90952,L,302.1899391393921,313.14651907040985,1482.048240254721,50.71840508535816,172,0,0,0,0,0,0
8879,L81688,L,300.0280674677637,309.7531920284725,1528.5791716357287,35.490068135192686,27,0,0,0,0,0,0
8880,L82708,L,298.60083460700537,307.1295909111012,1325.8299394355586,36.6339182166593,213,1,1,1,0,0,0
8881,M13185,M,303.5956774661809,315.1409648064946,1537.3128997365698,43.38050214778339,145,0,0,0,0,0,0
8882,L64476,L,301.152892985206,310.2294224111317,1648.682719831574,35.91086166882038,135,0,0,0,0,0,0
8883,L41212,L,292.6898269697918,303.1968975110583,1531.5279281897235,55.32610949592535,166,0,0,0,0,0,0
8884,L84697,L,299.02721646241827,309.4530109364655,1518.6143009517368,30.84555121836133,128,0,0,0,0,0,0
8885,H58533,H,297.2318220159751,307.62100668989945,1468.2968764312411,17.05187133679747,175,1,0,0,1,0,0
8886,M93003,M,298.4004041245594,308.7722660404895,1608.2761614995325,48.429965420314616,44,0,0,0,0,0,0
8887,M97125,M,299.71053520216293,308.7403475656029,1623.100931058064,36.424313281665775,15,0,0,0,0,0,0
8888,M47630,M,300.7080970171751,312.3994466186778,1456.805596509828,31.923693252320756,146,0,0,0,0,0,0
8889,L78606,L,300.5227314842272,311.4789806344278,1535.8646858039783,43.83914015656866,43,0,0,0,0,0,0
8890,L84099,L,302.1557461531296,312.63080288438,1523.2214436420718,44.19391140648787,39,0,0,0,0,0,0
8891,L26585,L,301.2731967550173,309.94022051950174,1540.177117245695,32.3811667142669,67,0,0,0,0,0,0
8892,H59240,H,301.149493858251,310.1711259825956,1422.7274694387297,51.86889319151419,197,0,0,0,0,0,0
8893,H24772,H,300.40298464626653,311.0604412729557,1614.2776425133345,48.618770130974326,137,0,0,0,0,0,0
8894,L89991,L,302.5735977054518,310.56991359375496,1556.5218447822074,59.745732859958245,31,1,0,0,1,0,0
8895,L81835,L,299.3674469136181,309.70615077355853,1620.2405356974702,35.41365942737135,96,0,0,0,0,0,0
8896,L85724,L,299.4193934625296,308.088216665144,1388.4656129191296,41.5626867769242,172,0,0,0,0,0,0
8897,L97091,L,296.1888532940549,305.3208215165453,1394.3413425573467,42.33331765220592,33,0,0,0,0,0,0
8898,M27938,M,302.1123280876201,310.7012604799525,1705.9394989459431,36.73052698790697,197,0,0,0,0,0,0
8899,L31983,L,299.8461484884417,310.09225490422403,1614.7129290271528,44.03218917241044,196,0,0,0,0,0,0
8900,H22874,H,305.86721141234256,316.98357286417684,1418.491234674222,44.78424375397197,46,0,0,0,0,0,0
8901,L70896,L,299.1889346164751,309.5369521402878,1586.815261121369,44.788797428436446,127,0,0,0,0,0,0
8902,H56209,H,300.17715625883346,310.6349893077557,1453.418577752462,36.73506914236885,9,0,0,0,0,0,0
8903,M42822,M,301.0930099072168,311.26096880337167,1330.1290474103089,37.90677999655368,229,0,1,0,0,0,0
8904,M30750,M,297.79620005402256,308.4788935648932,1289.9749436376385,34.329049542711296,216,0,1,0,0,0,0
8905,M52083,M,300.71709542775847,311.1841810420085,1497.8011164084646,32.49177828047077,98,0,0,0,0,0,0
8906,M37946,M,300.0693228641144,307.3542246701172,1656.0801156830091,39.360509343236174,189,0,0,0,0,0,0
8907,M11552,M,299.3926236206463,310.2989303583079,1652.1388096285818,55.16532101164189,25,1,0,0,1,0,0
8908,M83331,M,302.345207917486,313.1463598794469,1626.0144954968564,60.39049225933212,232,1,1,0,1,1,0
8909,M15271,M,298.1925025641787,307.8301897335203,1583.001110654931,53.138582287632445,108,0,0,0,0,0,0
8910,H90201,H,300.54980422616444,308.57559749843176,1531.7364660412145,35.36121693715701,140,0,0,0,0,0,0
8911,M75651,M,302.9093285827701,313.1518026084045,1615.1964089345597,44.07671755521197,198,0,0,0,0,0,0
8912,M38994,M,298.5867564880874,308.9134172922239,1298.9113647425818,19.530865375588128,72,1,0,0,1,0,0
8913,H37186,H,299.4062280346154,308.96574455205456,1598.9787918903885,38.44996251684032,223,0,1,0,0,0,0
8914,L40267,L,304.6906091269437,314.8773088512904,1387.899484129944,36.11446256468816,238,1,1,0,0,0,0
8915,L49140,L,300.9487821303121,312.0206223882825,1408.727694755007,58.74337155238003,20,0,0,0,0,0,0
8916,L34935,L,298.98760504671475,311.3851267650099,1569.5852159553242,42.60409289060153,107,0,0,0,0,0,0
8917,M41748,M,301.605249520157,311.75215319307284,1592.8730686847075,40.50721605646137,174,0,0,0,0,0,0
8918,H13837,H,298.86381289681793,309.1977265781712,1439.0291574413188,39.31565919035327,240,1,1,0,0,0,0
8919,L74875,L,296.8701681516799,306.04637927649446,1564.619296075222,37.09137430947909,94,0,0,0,0,0,0
8920,M72694,M,302.7447278905303,312.24333584455377,1556.293193493624,45.31557198667627,40,0,0,0,0,0,0
8921,M19610,M,297.793881471738,307.65783884136647,1468.9352730554308,33.375977307332995,174,0,0,0,0,0,0
8922,L38615,L,304.9034252499946,316.0811432853852,1515.3850860404698,45.49868129488616,135,0,0,0,0,0,0
8923,M86644,M,299.0213352490756,309.84029300510366,1708.088404802349,54.31756693573792,5,1,0,0,1,0,0
8924,H32347,H,304.2665293631237,316.19588270713166,1471.8431971947773,41.12640616868184,228,1,1,0,0,0,0
8925,L44062,L,297.2626578629599,305.7724316872997,1475.2908010073108,36.85668782338293,241,0,0,0,0,0,0
8926,M65122,M,302.05098717253253,310.7272522018836,1515.000714288554,39.24679700927823,82,0,0,0,0,0,0
8927,M58431,M,300.9994525459693,312.10153548120525,1481.7046603809545,52.006854606277365,163,0,0,0,0,0,0
8928,L83086,L,301.6754924511103,313.1243528274248,1579.0502398084398,41.39217476105493,67,0,0,0,0,0,0
8929,L38205,L,301.93604541335253,311.96917353502346,1646.9243959419057,33.9066594183608,127,0,0,0,0,0,0
8930,H28459,H,299.0045097154377,304.5389058519088,1475.3331260867103,48.08653563879403,111,0,0,0,0,0,0
8931,L33750,L,297.382312315994,306.6387831540953,1414.3214855568494,32.893084281090424,59,0,0,0,0,0,0
8932,L37729,L,299.8981645393216,310.23365819147097,1697.4907943011006,37.66572420606624,155,0,0,0,0,0,0
8933,L48585,L,300.44606051517025,309.54664752859253,1511.980947625388,42.29162889118218,100,0,0,0,0,0,0
8934,M93698,M,299.056310757689,309.2414369146267,1329.5472257598667,31.929697065495024,30,0,0,0,0,0,0
8935,M55635,M,300.5551079403197,312.4536633891917,1686.22741276969,22.13588853805095,173,0,0,0,0,0,0
8936,M54854,M,300.6592510623495,312.0853838819445,1612.6187665654568,44.494432858954,77,0,0,0,0,0,0
8937,L86226,L,298.17994710691227,308.9888393522824,1660.1342522711782,18.081605391300872,111,1,0,0,1,0,0
8938,H39104,H,300.7899425633809,310.7254932845428,1643.424752405591,30.73438124529033,220,0,1,0,0,0,0
8939,L92293,L,299.4655759526107,308.9709078947103,1764.4988062127377,47.78186039278166,17,0,0,0,0,0,0
8940,L24770,L,298.60003819959326,309.3577895148707,1396.3063297642184,44.1919927442617,90,0,0,0,0,0,0
8941,L85993,L,301.574750276448,311.60014492894817,1420.4351925295337,38.42069527010244,24,0,0,0,0,0,0
8942,L27957,L,298.4460175766129,308.50572201598527,1450.7736319910548,31.04505411392012,188,0,0,0,0,0,0
8943,H65178,H,299.0866648201905,307.5354492073095,1447.9153793554349,35.68984243763023,107,0,0,0,0,0,0
8944,H30828,H,300.1441017003733,309.4295713181474,1512.2951182063196,45.76486576737882,39,0,0,0,0,0,0
8945,L27171,L,302.74862324130845,313.50048370862527,1451.0101296341415,38.67633581862839,218,1,1,0,0,0,0
8946,H71465,H,300.3855681554486,309.2845013147,1381.0449397835905,27.648413537207105,129,0,0,0,0,0,0
8947,M23146,M,301.0565766649493,311.3222837635517,1412.5562476539162,31.20073239704073,171,0,0,0,0,0,0
8948,H56266,H,299.404714928007,309.81721852287114,1470.6246915204708,35.65377725348958,121,0,0,0,0,0,0
8949,L55939,L,299.8430207512473,310.3139085670013,1614.4300450740748,43.66981453497954,232,1,1,0,0,0,0
8950,M24202,M,299.9022455329608,310.4625097493185,1442.4689807347895,41.045614521094585,111,0,0,0,0,0,0
8951,L47142,L,300.58661247203406,311.2143385251741,1580.9967819055566,27.535462386755324,98,0,0,0,0,0,0
8952,H73828,H,299.40806485390345,308.7842717618609,1367.8721076261324,53.47056325080313,154,0,0,0,0,0,0
8953,L97367,L,302.6799997709524,311.2123452072912,1180.1102320116656,32.57099071603346,75,1,0,1,0,0,0
8954,M69046,M,299.2536675229957,308.38013211061235,1486.6824902677529,44.41046507579932,131,0,0,0,0,0,0
8955,L19849,L,296.58551772958924,307.3154389264941,1438.999126853816,30.52636516026548,47,0,0,0,0,0,0
8956,L69272,L,305.48559320874006,314.2847466149444,1411.8262802595068,64.8193164317774,103,1,0,0,1,0,0
8957,M30439,M,299.3452626181125,308.304651938228,1400.1149728571957,53.25017062389952,24,0,0,0,0,0,0
8958,H92526,H,302.6263395741827,311.580195573425,1429.2484852817006,32.25586484477622,36,0,0,0,0,0,0
8959,M88872,M,302.80958168391953,310.96360722917626,1401.265006848927,40.884605950269325,217,0,1,0,0,0,0
8960,H45344,H,301.8904286245008,310.743424258369,1410.3263951700824,29.70772651842993,162,0,0,0,0,0,0
8961,L98489,L,299.6039455608052,310.6043424741289,1364.1152648411676,36.4401375749744,88,0,0,0,0,0,0
8962,M63276,M,300.5733696397487,309.8566049870332,1287.0599368875016,44.22946255267179,45,0,0,0,0,0,0
8963,L15051,L,297.45097958139013,305.7020414248358,1279.0592511858372,48.45047321404647,112,1,0,1,0,0,0
8964,L59474,L,303.98029554763656,313.46865169272195,1746.1089131836106,27.61613414674641,13,0,0,0,0,0,0
8965,M85604,M,298.29638800363466,308.8069352195283,1493.6753208866044,32.51442444946514,85,0,0,0,0,0,0
8966,M26967,M,299.4921980745182,307.6614253096346,1652.4542446304183,49.41765368086792,201,1,1,0,0,0,0
8967,M31773,M,300.1979729740805,311.15128328384657,1482.240887137741,53.23912933637675,157,0,0,0,0,0,0
8968,M84383,M,299.7851204903261,308.34413967496704,1485.5723441553569,32.26872915103735,156,0,0,0,0,0,0
8969,M80417,M,298.6862534354132,308.29076979642656,1530.667062413244,49.56855202048598,148,0,0,0,0,0,0
8970,L51182,L,302.7886781041093,312.3804129941137,1564.007064814469,27.644075131652578,93,0,0,0,0,0,0
8971,L73589,L,301.90055856697654,311.339118460221,1375.3330547079952,37.02498944822551,76,0,0,0,0,0,0
8972,M83235,M,300.64409440865137,310.57929271016985,1462.022515290178,28.555919780428223,196,0,0,0,0,0,0
8973,L34180,L,299.2008938880065,309.97945424198315,1530.4781761486229,35.94264087348449,82,0,0,0,0,0,0
8974,L74372,L,302.12855174368894,312.08775016238576,1306.6474260880009,59.092722873518746,190,1,0,0,0,1,0
8975,L61372,L,299.07106273444487,308.4653890743516,1629.7338320902957,39.450990563095935,175,0,0,0,0,0,0
8976,M79086,M,303.1407836806756,313.5981323654365,1606.2757417742614,37.18068532950026,31,0,0,0,0,0,0
8977,L32163,L,300.22244183096683,310.4297055595893,1289.8223619560283,34.35225596401905,161,0,0,0,0,0,0
8978,M73089,M,302.45956305394543,311.7900594940186,1412.0999524838203,37.00181921392824,145,0,0,0,0,0,0
8979,M42934,M,299.77235934763286,309.81466076971725,1510.4849741593828,31.91492206392698,190,0,0,0,0,0,0
8980,L65595,L,300.1430663640819,309.3907238608743,1584.1842310004326,41.36803674229354,211,0,1,0,0,0,0
8981,M36592,M,302.4508421229173,311.5851033945204,1652.612719620729,39.67406017958632,158,0,0,0,0,0,0
8982,M33039,M,304.3878503036089,315.1936515177588,1436.2658626785146,35.42592305365535,157,0,0,0,0,0,0
8983,M74099,M,303.12073363500974,313.5676924415789,1733.8170675807455,34.547311236828335,171,0,0,0,0,0,0
8984,M99262,M,301.7542692387557,312.52464887399225,1495.1240675534416,41.82836159045437,117,0,0,0,0,0,0
8985,L44018,L,301.1785668659152,311.81369536706666,1477.5872097759002,32.706747667847225,48,0,0,0,0,0,0
8986,M63158,M,298.98610261948073,308.09888336042667,1556.1724753915587,37.59864740159253,35,0,0,0,0,0,0
8987,L14558,L,300.59045948221086,311.59174141227766,1531.0790516696766,35.48781401906455,45,0,0,0,0,0,0
8988,H42174,H,298.17390163200656,307.8762945217246,1525.488387489319,17.939038506968075,54,1,0,0,1,0,0
8989,H52631,H,300.7515642673696,311.68078209063674,1699.616114160893,48.60091698562631,14,0,0,0,0,0,0
8990,M77687,M,300.88010132138714,310.75498471141583,1524.7370608575573,21.67348263913674,154,1,0,0,1,0,0
8991,L25552,L,296.07830971706363,306.39147280494296,1401.572571996118,22.31716926103304,123,1,0,0,1,0,0
8992,L45065,L,300.0774772183834,310.42070514733047,1416.0245114349586,48.95336922421527,35,0,0,0,0,0,0
8993,L12614,L,300.8297497981782,311.64295018346263,1647.2624682026792,28.915353503684123,108,0,0,0,0,0,0
8994,L44647,L,299.832580285722,308.1980341647131,1568.3829153937106,19.235168214889423,92,1,0,0,1,0,0
8995,L67940,L,300.71609767771315,309.13969996500373,1344.365103885939,53.37375547247444,21,1,0,1,0,0,0
8996,M10620,M,297.31655551328737,307.98826637838954,1339.447476969356,33.619807413181235,235,0,1,0,0,0,0
8997,L33082,L,298.4482713888795,308.8046338538729,1502.5054551132905,52.147325173243374,26,0,0,0,0,0,0
8998,H31891,H,302.06987632632786,311.2942326781392,1561.6488374788182,30.847289938105863,59,0,0,0,0,0,0
8999,L72395,L,300.0011433312916,310.3654522403083,1432.1952356553602,23.565185124532743,219,0,1,0,0,0,0
9000,H60955,H,300.6797579626298,309.2717977525259,1331.982975070964,36.78356034051895,175,1,0,1,0,0,0
9001,H42314,H,298.90695767858284,312.17124718945183,1387.4828265087692,27.91995068251636,185,0,0,0,0,0,0
9002,M33500,M,300.0389880465537,311.35055943338165,1664.5751097307711,44.04253691193979,215,0,1,0,0,0,0
9003,M63685,M,295.3959756397296,306.01827831713746,1549.6970012032584,46.76156179691999,180,0,0,0,0,0,0
9004,L74783,L,301.6920238768415,311.767654247519,1600.0082063378416,49.2970718335958,56,0,0,0,0,0,0
9005,M60189,M,303.61586567790494,312.9971376330996,1616.4993317635535,36.883812375397696,143,0,0,0,0,0,0
9006,L29567,L,297.8699649015707,306.55977866222486,1437.3993792245644,53.80337055588797,178,0,0,0,0,0,0
9007,L35978,L,298.11933562498086,308.00551299749145,1462.696499971307,30.723209676325165,226,0,1,0,0,0,0
9008,M86089,M,300.88175979647497,310.02199916077984,1483.1994614411783,41.34101690609656,126,0,0,0,0,0,0
9009,L19630,L,302.9477585810135,312.1463167323602,1541.6684835748072,38.61641520851219,139,0,0,0,0,0,0
9010,M22003,M,299.9958053652341,308.5790487254596,1608.950484342943,59.72626102194499,94,1,0,0,1,0,0
9011,L51444,L,297.541363958375,307.7910270103061,1686.9881452388147,52.07796582145901,226,1,1,0,1,1,0
9012,L96184,L,299.58276552672424,309.2057720209013,1581.4302169735197,40.32156317210737,12,0,0,0,0,0,0
9013,L41607,L,297.9401358393764,308.47520741420226,1582.1585841680037,41.98445411272256,123,0,0,0,0,0,0
9014,L34821,L,298.66230741426244,309.1194062079172,1692.6630886661085,55.35577506736377,120,1,0,0,1,0,0
9015,L24601,L,299.3919178016933,309.62138243177304,1479.4941237561295,32.48412927108919,207,0,1,0,0,0,0
